date,time,timestamp,status,count
11/1/2022,18:16,11/1/2022 18:16,reversed,38
11/1/2022,18:17,11/1/2022 18:17,reversed,30
11/1/2022,18:17,11/1/2022 18:17,failed,1
11/1/2022,18:17,11/1/2022 18:17,denied,15
11/1/2022,18:17,11/1/2022 18:17,processing,9
11/1/2022,18:17,11/1/2022 18:17,approved,57
11/1/2022,18:17,11/1/2022 18:17,backend_reversed,7
11/1/2022,18:17,11/1/2022 18:17,refunded,1
11/1/2022,18:18,11/1/2022 18:18,approved,145
11/1/2022,18:18,11/1/2022 18:18,reversed,84
11/1/2022,18:18,11/1/2022 18:18,denied,28
11/1/2022,18:18,11/1/2022 18:18,processing,3
11/1/2022,18:18,11/1/2022 18:18,refunded,9
11/1/2022,18:18,11/1/2022 18:18,backend_reversed,7
11/1/2022,18:18,11/1/2022 18:18,failed,1
11/1/2022,18:19,11/1/2022 18:19,reversed,106
11/1/2022,18:19,11/1/2022 18:19,approved,237
11/1/2022,18:19,11/1/2022 18:19,refunded,3
11/1/2022,18:19,11/1/2022 18:19,denied,29
11/1/2022,18:19,11/1/2022 18:19,backend_reversed,6
11/1/2022,18:19,11/1/2022 18:19,processing,8
11/1/2022,18:20,11/1/2022 18:20,denied,40
11/1/2022,18:20,11/1/2022 18:20,reversed,101
11/1/2022,18:20,11/1/2022 18:20,refunded,4
11/1/2022,18:20,11/1/2022 18:20,approved,227
11/1/2022,18:20,11/1/2022 18:20,backend_reversed,14
11/1/2022,18:20,11/1/2022 18:20,processing,3
11/1/2022,18:22,11/1/2022 18:22,refunded,2
11/1/2022,18:22,11/1/2022 18:22,approved,49
11/1/2022,18:22,11/1/2022 18:22,processing,3
11/1/2022,18:22,11/1/2022 18:22,reversed,18
11/1/2022,18:22,11/1/2022 18:22,denied,14
11/1/2022,18:22,11/1/2022 18:22,backend_reversed,5
11/1/2022,18:23,11/1/2022 18:23,backend_reversed,10
11/1/2022,18:23,11/1/2022 18:23,processing,3
11/1/2022,18:23,11/1/2022 18:23,approved,100
11/1/2022,18:23,11/1/2022 18:23,reversed,35
11/1/2022,18:23,11/1/2022 18:23,denied,16
11/1/2022,18:23,11/1/2022 18:23,refunded,3
11/1/2022,18:24,11/1/2022 18:24,reversed,103
11/1/2022,18:24,11/1/2022 18:24,refunded,5
11/1/2022,18:24,11/1/2022 18:24,backend_reversed,11
11/1/2022,18:24,11/1/2022 18:24,denied,60
11/1/2022,18:24,11/1/2022 18:24,approved,306
11/1/2022,18:25,11/1/2022 18:25,approved,28
11/1/2022,18:25,11/1/2022 18:25,reversed,7
11/1/2022,18:25,11/1/2022 18:25,backend_reversed,4
11/1/2022,18:25,11/1/2022 18:25,denied,5
11/1/2022,18:25,11/1/2022 18:25,processing,1
11/1/2022,18:25,11/1/2022 18:25,refunded,1
11/1/2022,18:27,11/1/2022 18:27,backend_reversed,4
11/1/2022,18:27,11/1/2022 18:27,approved,16
11/1/2022,18:27,11/1/2022 18:27,processing,2
11/1/2022,18:27,11/1/2022 18:27,denied,11
11/1/2022,18:27,11/1/2022 18:27,reversed,10
11/1/2022,18:28,11/1/2022 18:28,reversed,6
11/1/2022,18:28,11/1/2022 18:28,backend_reversed,4
11/1/2022,18:28,11/1/2022 18:28,processing,2
11/1/2022,18:28,11/1/2022 18:28,approved,6
11/1/2022,18:34,11/1/2022 18:34,denied,1
11/1/2022,18:34,11/1/2022 18:34,approved,22
11/1/2022,18:34,11/1/2022 18:34,reversed,1
11/1/2022,18:35,11/1/2022 18:35,reversed,23
11/1/2022,18:35,11/1/2022 18:35,denied,7
11/1/2022,18:35,11/1/2022 18:35,approved,113
11/1/2022,18:36,11/1/2022 18:36,denied,19
11/1/2022,18:36,11/1/2022 18:36,approved,182
11/1/2022,18:36,11/1/2022 18:36,reversed,66
11/1/2022,18:36,11/1/2022 18:36,refunded,2
11/1/2022,18:37,11/1/2022 18:37,reversed,53
11/1/2022,18:37,11/1/2022 18:37,denied,21
11/1/2022,18:37,11/1/2022 18:37,approved,225
11/1/2022,18:37,11/1/2022 18:37,refunded,4
11/1/2022,18:38,11/1/2022 18:38,denied,49
11/1/2022,18:38,11/1/2022 18:38,approved,389
11/1/2022,18:38,11/1/2022 18:38,reversed,46
11/1/2022,18:38,11/1/2022 18:38,refunded,4
11/1/2022,18:39,11/1/2022 18:39,denied,48
11/1/2022,18:39,11/1/2022 18:39,backend_reversed,5
11/1/2022,18:39,11/1/2022 18:39,reversed,19
11/1/2022,18:39,11/1/2022 18:39,approved,394
11/1/2022,18:39,11/1/2022 18:39,refunded,3
11/1/2022,18:40,11/1/2022 18:40,reversed,23
11/1/2022,18:40,11/1/2022 18:40,backend_reversed,6
11/1/2022,18:40,11/1/2022 18:40,refunded,5
11/1/2022,18:40,11/1/2022 18:40,denied,68
11/1/2022,18:40,11/1/2022 18:40,approved,373
11/1/2022,18:41,11/1/2022 18:41,backend_reversed,2
11/1/2022,18:41,11/1/2022 18:41,denied,64
11/1/2022,18:41,11/1/2022 18:41,reversed,18
11/1/2022,18:41,11/1/2022 18:41,refunded,5
11/1/2022,18:41,11/1/2022 18:41,approved,335
11/1/2022,18:42,11/1/2022 18:42,refunded,5
11/1/2022,18:42,11/1/2022 18:42,reversed,13
11/1/2022,18:42,11/1/2022 18:42,approved,299
11/1/2022,18:42,11/1/2022 18:42,backend_reversed,6
11/1/2022,18:42,11/1/2022 18:42,denied,56
11/1/2022,18:43,11/1/2022 18:43,approved,283
11/1/2022,18:43,11/1/2022 18:43,backend_reversed,1
11/1/2022,18:43,11/1/2022 18:43,denied,43
11/1/2022,18:43,11/1/2022 18:43,reversed,5
11/1/2022,18:44,11/1/2022 18:44,reversed,1
11/1/2022,18:44,11/1/2022 18:44,approved,251
11/1/2022,18:44,11/1/2022 18:44,denied,35
11/1/2022,18:44,11/1/2022 18:44,refunded,2
11/1/2022,18:45,11/1/2022 18:45,reversed,3
11/1/2022,18:45,11/1/2022 18:45,denied,27
11/1/2022,18:45,11/1/2022 18:45,refunded,1
11/1/2022,18:45,11/1/2022 18:45,approved,251
11/1/2022,18:46,11/1/2022 18:46,approved,244
11/1/2022,18:46,11/1/2022 18:46,denied,36
11/1/2022,18:46,11/1/2022 18:46,reversed,1
11/1/2022,18:47,11/1/2022 18:47,reversed,4
11/1/2022,18:47,11/1/2022 18:47,approved,223
11/1/2022,18:47,11/1/2022 18:47,denied,40
11/1/2022,18:48,11/1/2022 18:48,refunded,2
11/1/2022,18:48,11/1/2022 18:48,denied,32
11/1/2022,18:48,11/1/2022 18:48,approved,235
11/1/2022,18:48,11/1/2022 18:48,reversed,3
11/1/2022,18:49,11/1/2022 18:49,approved,236
11/1/2022,18:49,11/1/2022 18:49,reversed,4
11/1/2022,18:49,11/1/2022 18:49,denied,36
11/1/2022,18:49,11/1/2022 18:49,refunded,1
11/1/2022,18:50,11/1/2022 18:50,denied,38
11/1/2022,18:50,11/1/2022 18:50,approved,242
11/1/2022,18:50,11/1/2022 18:50,reversed,5
11/1/2022,18:51,11/1/2022 18:51,approved,227
11/1/2022,18:51,11/1/2022 18:51,refunded,4
11/1/2022,18:51,11/1/2022 18:51,denied,29
11/1/2022,18:51,11/1/2022 18:51,reversed,2
11/1/2022,18:52,11/1/2022 18:52,denied,29
11/1/2022,18:52,11/1/2022 18:52,reversed,3
11/1/2022,18:52,11/1/2022 18:52,approved,231
11/1/2022,18:53,11/1/2022 18:53,approved,228
11/1/2022,18:53,11/1/2022 18:53,refunded,2
11/1/2022,18:53,11/1/2022 18:53,backend_reversed,1
11/1/2022,18:53,11/1/2022 18:53,reversed,5
11/1/2022,18:53,11/1/2022 18:53,denied,22
11/1/2022,18:54,11/1/2022 18:54,denied,27
11/1/2022,18:54,11/1/2022 18:54,reversed,4
11/1/2022,18:54,11/1/2022 18:54,approved,222
11/1/2022,18:55,11/1/2022 18:55,backend_reversed,3
11/1/2022,18:55,11/1/2022 18:55,refunded,1
11/1/2022,18:55,11/1/2022 18:55,denied,21
11/1/2022,18:55,11/1/2022 18:55,reversed,3
11/1/2022,18:55,11/1/2022 18:55,approved,233
11/1/2022,18:55,11/1/2022 18:55,failed,1
11/1/2022,18:56,11/1/2022 18:56,denied,31
11/1/2022,18:56,11/1/2022 18:56,reversed,3
11/1/2022,18:56,11/1/2022 18:56,approved,237
11/1/2022,18:57,11/1/2022 18:57,approved,255
11/1/2022,18:57,11/1/2022 18:57,refunded,1
11/1/2022,18:57,11/1/2022 18:57,denied,27
11/1/2022,18:57,11/1/2022 18:57,reversed,3
11/1/2022,18:58,11/1/2022 18:58,approved,222
11/1/2022,18:58,11/1/2022 18:58,reversed,3
11/1/2022,18:58,11/1/2022 18:58,denied,34
11/1/2022,18:59,11/1/2022 18:59,denied,39
11/1/2022,18:59,11/1/2022 18:59,approved,203
11/1/2022,18:59,11/1/2022 18:59,reversed,2
11/1/2022,19:00,11/1/2022 19:00,approved,215
11/1/2022,19:00,11/1/2022 19:00,refunded,1
11/1/2022,19:00,11/1/2022 19:00,reversed,3
11/1/2022,19:00,11/1/2022 19:00,denied,34
11/1/2022,19:01,11/1/2022 19:01,denied,29
11/1/2022,19:01,11/1/2022 19:01,refunded,2
11/1/2022,19:01,11/1/2022 19:01,approved,235
11/1/2022,19:01,11/1/2022 19:01,reversed,1
11/1/2022,19:02,11/1/2022 19:02,denied,33
11/1/2022,19:02,11/1/2022 19:02,reversed,3
11/1/2022,19:02,11/1/2022 19:02,approved,210
11/1/2022,19:02,11/1/2022 19:02,refunded,1
11/1/2022,19:03,11/1/2022 19:03,approved,209
11/1/2022,19:03,11/1/2022 19:03,reversed,3
11/1/2022,19:03,11/1/2022 19:03,refunded,1
11/1/2022,19:03,11/1/2022 19:03,denied,32
11/1/2022,19:04,11/1/2022 19:04,approved,199
11/1/2022,19:04,11/1/2022 19:04,refunded,2
11/1/2022,19:04,11/1/2022 19:04,denied,18
11/1/2022,19:04,11/1/2022 19:04,reversed,5
11/1/2022,19:04,11/1/2022 19:04,processing,1
11/1/2022,19:05,11/1/2022 19:05,denied,26
11/1/2022,19:05,11/1/2022 19:05,reversed,2
11/1/2022,19:05,11/1/2022 19:05,approved,206
11/1/2022,19:06,11/1/2022 19:06,approved,190
11/1/2022,19:06,11/1/2022 19:06,denied,26
11/1/2022,19:06,11/1/2022 19:06,reversed,3
11/1/2022,19:07,11/1/2022 19:07,denied,30
11/1/2022,19:07,11/1/2022 19:07,reversed,3
11/1/2022,19:07,11/1/2022 19:07,approved,188
11/1/2022,19:08,11/1/2022 19:08,refunded,1
11/1/2022,19:08,11/1/2022 19:08,approved,225
11/1/2022,19:08,11/1/2022 19:08,denied,28
11/1/2022,19:08,11/1/2022 19:08,reversed,2
11/1/2022,19:09,11/1/2022 19:09,refunded,1
11/1/2022,19:09,11/1/2022 19:09,denied,35
11/1/2022,19:09,11/1/2022 19:09,approved,222
11/1/2022,19:09,11/1/2022 19:09,reversed,2
11/1/2022,19:10,11/1/2022 19:10,refunded,2
11/1/2022,19:10,11/1/2022 19:10,approved,191
11/1/2022,19:10,11/1/2022 19:10,denied,20
11/1/2022,19:11,11/1/2022 19:11,approved,204
11/1/2022,19:11,11/1/2022 19:11,reversed,1
11/1/2022,19:11,11/1/2022 19:11,denied,21
11/1/2022,19:12,11/1/2022 19:12,approved,177
11/1/2022,19:12,11/1/2022 19:12,refunded,1
11/1/2022,19:12,11/1/2022 19:12,denied,23
11/1/2022,19:12,11/1/2022 19:12,reversed,1
11/1/2022,19:13,11/1/2022 19:13,reversed,4
11/1/2022,19:13,11/1/2022 19:13,approved,174
11/1/2022,19:13,11/1/2022 19:13,denied,28
11/1/2022,19:14,11/1/2022 19:14,denied,33
11/1/2022,19:14,11/1/2022 19:14,approved,214
11/1/2022,19:14,11/1/2022 19:14,reversed,2
11/1/2022,19:14,11/1/2022 19:14,refunded,1
11/1/2022,19:15,11/1/2022 19:15,approved,191
11/1/2022,19:15,11/1/2022 19:15,denied,24
11/1/2022,19:15,11/1/2022 19:15,reversed,1
11/1/2022,19:16,11/1/2022 19:16,denied,27
11/1/2022,19:16,11/1/2022 19:16,refunded,1
11/1/2022,19:16,11/1/2022 19:16,backend_reversed,1
11/1/2022,19:16,11/1/2022 19:16,reversed,1
11/1/2022,19:16,11/1/2022 19:16,approved,207
11/1/2022,19:17,11/1/2022 19:17,denied,23
11/1/2022,19:17,11/1/2022 19:17,approved,189
11/1/2022,19:17,11/1/2022 19:17,reversed,3
11/1/2022,19:18,11/1/2022 19:18,reversed,1
11/1/2022,19:18,11/1/2022 19:18,denied,19
11/1/2022,19:18,11/1/2022 19:18,approved,174
11/1/2022,19:19,11/1/2022 19:19,reversed,3
11/1/2022,19:19,11/1/2022 19:19,approved,181
11/1/2022,19:19,11/1/2022 19:19,denied,24
11/1/2022,19:20,11/1/2022 19:20,approved,181
11/1/2022,19:20,11/1/2022 19:20,denied,23
11/1/2022,19:20,11/1/2022 19:20,reversed,3
11/1/2022,19:20,11/1/2022 19:20,refunded,1
11/1/2022,19:21,11/1/2022 19:21,denied,27
11/1/2022,19:21,11/1/2022 19:21,approved,184
11/1/2022,19:21,11/1/2022 19:21,refunded,1
11/1/2022,19:21,11/1/2022 19:21,reversed,3
11/1/2022,19:22,11/1/2022 19:22,denied,20
11/1/2022,19:22,11/1/2022 19:22,refunded,1
11/1/2022,19:22,11/1/2022 19:22,reversed,2
11/1/2022,19:22,11/1/2022 19:22,approved,158
11/1/2022,19:23,11/1/2022 19:23,denied,17
11/1/2022,19:23,11/1/2022 19:23,reversed,2
11/1/2022,19:23,11/1/2022 19:23,approved,197
11/1/2022,19:24,11/1/2022 19:24,refunded,3
11/1/2022,19:24,11/1/2022 19:24,reversed,2
11/1/2022,19:24,11/1/2022 19:24,approved,146
11/1/2022,19:24,11/1/2022 19:24,denied,18
11/1/2022,19:25,11/1/2022 19:25,denied,24
11/1/2022,19:25,11/1/2022 19:25,reversed,3
11/1/2022,19:25,11/1/2022 19:25,approved,175
11/1/2022,19:26,11/1/2022 19:26,approved,174
11/1/2022,19:26,11/1/2022 19:26,reversed,5
11/1/2022,19:26,11/1/2022 19:26,refunded,1
11/1/2022,19:26,11/1/2022 19:26,denied,25
11/1/2022,19:27,11/1/2022 19:27,denied,21
11/1/2022,19:27,11/1/2022 19:27,reversed,2
11/1/2022,19:27,11/1/2022 19:27,approved,162
11/1/2022,19:27,11/1/2022 19:27,refunded,2
11/1/2022,19:28,11/1/2022 19:28,approved,181
11/1/2022,19:28,11/1/2022 19:28,denied,18
11/1/2022,19:28,11/1/2022 19:28,reversed,2
11/1/2022,19:29,11/1/2022 19:29,approved,174
11/1/2022,19:29,11/1/2022 19:29,denied,21
11/1/2022,19:29,11/1/2022 19:29,backend_reversed,2
11/1/2022,19:29,11/1/2022 19:29,refunded,1
11/1/2022,19:29,11/1/2022 19:29,reversed,4
11/1/2022,19:30,11/1/2022 19:30,approved,185
11/1/2022,19:30,11/1/2022 19:30,processing,1
11/1/2022,19:30,11/1/2022 19:30,refunded,1
11/1/2022,19:30,11/1/2022 19:30,reversed,1
11/1/2022,19:30,11/1/2022 19:30,denied,26
11/1/2022,19:31,11/1/2022 19:31,reversed,1
11/1/2022,19:31,11/1/2022 19:31,approved,192
11/1/2022,19:31,11/1/2022 19:31,refunded,1
11/1/2022,19:31,11/1/2022 19:31,denied,26
11/1/2022,19:32,11/1/2022 19:32,reversed,5
11/1/2022,19:32,11/1/2022 19:32,approved,156
11/1/2022,19:32,11/1/2022 19:32,denied,19
11/1/2022,19:33,11/1/2022 19:33,denied,16
11/1/2022,19:33,11/1/2022 19:33,reversed,5
11/1/2022,19:33,11/1/2022 19:33,approved,156
11/1/2022,19:34,11/1/2022 19:34,denied,33
11/1/2022,19:34,11/1/2022 19:34,reversed,1
11/1/2022,19:34,11/1/2022 19:34,approved,195
11/1/2022,19:35,11/1/2022 19:35,refunded,1
11/1/2022,19:35,11/1/2022 19:35,backend_reversed,1
11/1/2022,19:35,11/1/2022 19:35,reversed,2
11/1/2022,19:35,11/1/2022 19:35,denied,19
11/1/2022,19:35,11/1/2022 19:35,approved,175
11/1/2022,19:36,11/1/2022 19:36,denied,22
11/1/2022,19:36,11/1/2022 19:36,approved,191
11/1/2022,19:36,11/1/2022 19:36,reversed,2
11/1/2022,19:37,11/1/2022 19:37,refunded,1
11/1/2022,19:37,11/1/2022 19:37,denied,21
11/1/2022,19:37,11/1/2022 19:37,approved,175
11/1/2022,19:37,11/1/2022 19:37,reversed,1
11/1/2022,19:38,11/1/2022 19:38,denied,16
11/1/2022,19:38,11/1/2022 19:38,approved,171
11/1/2022,19:38,11/1/2022 19:38,backend_reversed,1
11/1/2022,19:39,11/1/2022 19:39,denied,26
11/1/2022,19:39,11/1/2022 19:39,refunded,1
11/1/2022,19:39,11/1/2022 19:39,approved,163
11/1/2022,19:39,11/1/2022 19:39,reversed,6
11/1/2022,19:40,11/1/2022 19:40,denied,26
11/1/2022,19:40,11/1/2022 19:40,approved,142
11/1/2022,19:40,11/1/2022 19:40,reversed,1
11/1/2022,19:41,11/1/2022 19:41,approved,154
11/1/2022,19:41,11/1/2022 19:41,reversed,1
11/1/2022,19:41,11/1/2022 19:41,denied,24
11/1/2022,19:42,11/1/2022 19:42,approved,154
11/1/2022,19:42,11/1/2022 19:42,reversed,4
11/1/2022,19:42,11/1/2022 19:42,denied,14
11/1/2022,19:43,11/1/2022 19:43,refunded,1
11/1/2022,19:43,11/1/2022 19:43,approved,131
11/1/2022,19:43,11/1/2022 19:43,denied,23
11/1/2022,19:43,11/1/2022 19:43,reversed,3
11/1/2022,19:44,11/1/2022 19:44,reversed,2
11/1/2022,19:44,11/1/2022 19:44,approved,169
11/1/2022,19:44,11/1/2022 19:44,denied,12
11/1/2022,19:45,11/1/2022 19:45,approved,156
11/1/2022,19:45,11/1/2022 19:45,denied,11
11/1/2022,19:45,11/1/2022 19:45,refunded,1
11/1/2022,19:46,11/1/2022 19:46,approved,145
11/1/2022,19:46,11/1/2022 19:46,refunded,1
11/1/2022,19:46,11/1/2022 19:46,reversed,3
11/1/2022,19:46,11/1/2022 19:46,denied,16
11/1/2022,19:47,11/1/2022 19:47,approved,158
11/1/2022,19:47,11/1/2022 19:47,refunded,1
11/1/2022,19:47,11/1/2022 19:47,denied,15
11/1/2022,19:48,11/1/2022 19:48,reversed,2
11/1/2022,19:48,11/1/2022 19:48,approved,173
11/1/2022,19:48,11/1/2022 19:48,denied,28
11/1/2022,19:49,11/1/2022 19:49,denied,20
11/1/2022,19:49,11/1/2022 19:49,reversed,1
11/1/2022,19:49,11/1/2022 19:49,approved,154
11/1/2022,19:50,11/1/2022 19:50,reversed,1
11/1/2022,19:50,11/1/2022 19:50,denied,27
11/1/2022,19:50,11/1/2022 19:50,approved,167
11/1/2022,19:51,11/1/2022 19:51,backend_reversed,2
11/1/2022,19:51,11/1/2022 19:51,approved,164
11/1/2022,19:51,11/1/2022 19:51,denied,22
11/1/2022,19:52,11/1/2022 19:52,approved,158
11/1/2022,19:52,11/1/2022 19:52,denied,22
11/1/2022,19:53,11/1/2022 19:53,denied,16
11/1/2022,19:53,11/1/2022 19:53,refunded,2
11/1/2022,19:53,11/1/2022 19:53,approved,170
11/1/2022,19:54,11/1/2022 19:54,approved,157
11/1/2022,19:54,11/1/2022 19:54,denied,17
11/1/2022,19:54,11/1/2022 19:54,reversed,1
11/1/2022,19:55,11/1/2022 19:55,approved,169
11/1/2022,19:55,11/1/2022 19:55,denied,7
11/1/2022,19:56,11/1/2022 19:56,denied,17
11/1/2022,19:56,11/1/2022 19:56,approved,161
11/1/2022,19:57,11/1/2022 19:57,denied,16
11/1/2022,19:57,11/1/2022 19:57,refunded,1
11/1/2022,19:57,11/1/2022 19:57,reversed,3
11/1/2022,19:57,11/1/2022 19:57,approved,152
11/1/2022,19:58,11/1/2022 19:58,approved,153
11/1/2022,19:58,11/1/2022 19:58,refunded,1
11/1/2022,19:58,11/1/2022 19:58,denied,24
11/1/2022,19:58,11/1/2022 19:58,reversed,1
11/1/2022,19:59,11/1/2022 19:59,approved,149
11/1/2022,19:59,11/1/2022 19:59,reversed,1
11/1/2022,19:59,11/1/2022 19:59,denied,19
11/1/2022,19:59,11/1/2022 19:59,refunded,1
11/1/2022,20:00,11/1/2022 20:00,denied,20
11/1/2022,20:00,11/1/2022 20:00,reversed,1
11/1/2022,20:00,11/1/2022 20:00,approved,144
11/1/2022,20:00,11/1/2022 20:00,refunded,1
11/1/2022,20:01,11/1/2022 20:01,approved,159
11/1/2022,20:01,11/1/2022 20:01,denied,21
11/1/2022,20:01,11/1/2022 20:01,refunded,1
11/1/2022,20:01,11/1/2022 20:01,reversed,2
11/1/2022,20:02,11/1/2022 20:02,denied,20
11/1/2022,20:02,11/1/2022 20:02,approved,146
11/1/2022,20:02,11/1/2022 20:02,reversed,1
11/1/2022,20:03,11/1/2022 20:03,approved,160
11/1/2022,20:03,11/1/2022 20:03,reversed,1
11/1/2022,20:03,11/1/2022 20:03,denied,29
11/1/2022,20:04,11/1/2022 20:04,refunded,1
11/1/2022,20:04,11/1/2022 20:04,approved,162
11/1/2022,20:04,11/1/2022 20:04,denied,22
11/1/2022,20:05,11/1/2022 20:05,reversed,1
11/1/2022,20:05,11/1/2022 20:05,refunded,1
11/1/2022,20:05,11/1/2022 20:05,approved,156
11/1/2022,20:05,11/1/2022 20:05,denied,22
11/1/2022,20:06,11/1/2022 20:06,approved,162
11/1/2022,20:06,11/1/2022 20:06,reversed,2
11/1/2022,20:06,11/1/2022 20:06,denied,26
11/1/2022,20:07,11/1/2022 20:07,approved,146
11/1/2022,20:07,11/1/2022 20:07,denied,14
11/1/2022,20:07,11/1/2022 20:07,reversed,2
11/1/2022,20:08,11/1/2022 20:08,denied,25
11/1/2022,20:08,11/1/2022 20:08,reversed,1
11/1/2022,20:08,11/1/2022 20:08,approved,147
11/1/2022,20:09,11/1/2022 20:09,approved,136
11/1/2022,20:09,11/1/2022 20:09,denied,19
11/1/2022,20:09,11/1/2022 20:09,reversed,2
11/1/2022,20:09,11/1/2022 20:09,refunded,1
11/1/2022,20:10,11/1/2022 20:10,denied,19
11/1/2022,20:10,11/1/2022 20:10,approved,174
11/1/2022,20:10,11/1/2022 20:10,refunded,1
11/1/2022,20:10,11/1/2022 20:10,reversed,2
11/1/2022,20:11,11/1/2022 20:11,approved,147
11/1/2022,20:11,11/1/2022 20:11,backend_reversed,1
11/1/2022,20:11,11/1/2022 20:11,denied,16
11/1/2022,20:12,11/1/2022 20:12,denied,25
11/1/2022,20:12,11/1/2022 20:12,approved,140
11/1/2022,20:12,11/1/2022 20:12,reversed,1
11/1/2022,20:13,11/1/2022 20:13,approved,133
11/1/2022,20:13,11/1/2022 20:13,denied,29
11/1/2022,20:13,11/1/2022 20:13,reversed,1
11/1/2022,20:14,11/1/2022 20:14,approved,132
11/1/2022,20:14,11/1/2022 20:14,denied,17
11/1/2022,20:14,11/1/2022 20:14,reversed,1
11/1/2022,20:15,11/1/2022 20:15,approved,149
11/1/2022,20:15,11/1/2022 20:15,refunded,1
11/1/2022,20:15,11/1/2022 20:15,denied,17
11/1/2022,20:15,11/1/2022 20:15,reversed,1
11/1/2022,20:15,11/1/2022 20:15,failed,1
11/1/2022,20:16,11/1/2022 20:16,approved,131
11/1/2022,20:16,11/1/2022 20:16,denied,18
11/1/2022,20:16,11/1/2022 20:16,reversed,1
11/1/2022,20:17,11/1/2022 20:17,reversed,2
11/1/2022,20:17,11/1/2022 20:17,refunded,1
11/1/2022,20:17,11/1/2022 20:17,denied,22
11/1/2022,20:17,11/1/2022 20:17,backend_reversed,1
11/1/2022,20:17,11/1/2022 20:17,approved,135
11/1/2022,20:18,11/1/2022 20:18,approved,142
11/1/2022,20:18,11/1/2022 20:18,backend_reversed,3
11/1/2022,20:18,11/1/2022 20:18,reversed,2
11/1/2022,20:18,11/1/2022 20:18,processing,1
11/1/2022,20:18,11/1/2022 20:18,denied,18
11/1/2022,20:19,11/1/2022 20:19,approved,151
11/1/2022,20:19,11/1/2022 20:19,reversed,2
11/1/2022,20:19,11/1/2022 20:19,refunded,1
11/1/2022,20:19,11/1/2022 20:19,denied,14
11/1/2022,20:19,11/1/2022 20:19,backend_reversed,1
11/1/2022,20:20,11/1/2022 20:20,reversed,4
11/1/2022,20:20,11/1/2022 20:20,denied,26
11/1/2022,20:20,11/1/2022 20:20,refunded,2
11/1/2022,20:20,11/1/2022 20:20,approved,134
11/1/2022,20:21,11/1/2022 20:21,denied,17
11/1/2022,20:21,11/1/2022 20:21,reversed,1
11/1/2022,20:21,11/1/2022 20:21,approved,137
11/1/2022,20:22,11/1/2022 20:22,approved,141
11/1/2022,20:22,11/1/2022 20:22,denied,18
11/1/2022,20:22,11/1/2022 20:22,reversed,2
11/1/2022,20:23,11/1/2022 20:23,refunded,1
11/1/2022,20:23,11/1/2022 20:23,reversed,4
11/1/2022,20:23,11/1/2022 20:23,denied,13
11/1/2022,20:23,11/1/2022 20:23,approved,139
11/1/2022,20:24,11/1/2022 20:24,approved,142
11/1/2022,20:24,11/1/2022 20:24,denied,12
11/1/2022,20:24,11/1/2022 20:24,reversed,1
11/1/2022,20:25,11/1/2022 20:25,reversed,1
11/1/2022,20:25,11/1/2022 20:25,approved,148
11/1/2022,20:25,11/1/2022 20:25,denied,16
11/1/2022,20:26,11/1/2022 20:26,refunded,1
11/1/2022,20:26,11/1/2022 20:26,reversed,1
11/1/2022,20:26,11/1/2022 20:26,approved,134
11/1/2022,20:26,11/1/2022 20:26,denied,18
11/1/2022,20:27,11/1/2022 20:27,approved,141
11/1/2022,20:27,11/1/2022 20:27,reversed,1
11/1/2022,20:27,11/1/2022 20:27,denied,23
11/1/2022,20:28,11/1/2022 20:28,reversed,1
11/1/2022,20:28,11/1/2022 20:28,denied,22
11/1/2022,20:28,11/1/2022 20:28,refunded,1
11/1/2022,20:28,11/1/2022 20:28,approved,133
11/1/2022,20:29,11/1/2022 20:29,denied,20
11/1/2022,20:29,11/1/2022 20:29,reversed,1
11/1/2022,20:29,11/1/2022 20:29,processing,1
11/1/2022,20:29,11/1/2022 20:29,approved,104
11/1/2022,20:29,11/1/2022 20:29,refunded,1
11/1/2022,20:30,11/1/2022 20:30,denied,27
11/1/2022,20:30,11/1/2022 20:30,reversed,4
11/1/2022,20:30,11/1/2022 20:30,approved,156
11/1/2022,20:30,11/1/2022 20:30,refunded,1
11/1/2022,20:30,11/1/2022 20:30,backend_reversed,1
11/1/2022,20:31,11/1/2022 20:31,approved,138
11/1/2022,20:31,11/1/2022 20:31,reversed,1
11/1/2022,20:31,11/1/2022 20:31,denied,23
11/1/2022,20:32,11/1/2022 20:32,approved,143
11/1/2022,20:32,11/1/2022 20:32,denied,20
11/1/2022,20:33,11/1/2022 20:33,denied,11
11/1/2022,20:33,11/1/2022 20:33,reversed,2
11/1/2022,20:33,11/1/2022 20:33,approved,130
11/1/2022,20:34,11/1/2022 20:34,approved,139
11/1/2022,20:34,11/1/2022 20:34,denied,13
11/1/2022,20:34,11/1/2022 20:34,reversed,2
11/1/2022,20:34,11/1/2022 20:34,refunded,1
11/1/2022,20:35,11/1/2022 20:35,denied,12
11/1/2022,20:35,11/1/2022 20:35,approved,142
11/1/2022,20:35,11/1/2022 20:35,reversed,1
11/1/2022,20:35,11/1/2022 20:35,backend_reversed,1
11/1/2022,20:36,11/1/2022 20:36,approved,146
11/1/2022,20:36,11/1/2022 20:36,reversed,3
11/1/2022,20:36,11/1/2022 20:36,denied,26
11/1/2022,20:37,11/1/2022 20:37,approved,128
11/1/2022,20:37,11/1/2022 20:37,reversed,1
11/1/2022,20:37,11/1/2022 20:37,denied,24
11/1/2022,20:38,11/1/2022 20:38,approved,122
